心迷宫(2014),忻钰坤,忻钰坤/冯元良/鲁妮凡,霍卫民/王笑天/罗芸/杨瑜珍/孙黎/邵胜杰/曹西安/贾致钢/朱自清/王梓尘/赵梓彤/贾世忠/袁满/陈梅生/张景素/平坦/金子/张建军,剧情/悬疑/犯罪,中国大陆,汉语普通话,2015-10-16(中国大陆)/2014-07-21(FIRST青年影展)/2014-08-28(威尼斯电影节),110分钟(中国大陆),殡棺 / The Coffin in the Mountain / Deep in the Heart,tt4078856,8.7
岁月神偷 歲月神偷(2010),罗启锐,罗启锐/张婉婷,吴君如/任达华/钟绍图/李治廷/蔡颖恩/秦沛/夏萍/谷德昭/许鞍华/张同祖/庄域飞/威廉希路/李健兴/林耀祺/廖爱玲/张翼东/钱耀荣/谭瓒强/陈庆航/黎祥荣,剧情/家庭,中国香港 / 中国大陆,粤语 / 汉语普通话 / 英语 / 上海话 / 法语,2010-04-16(中国大陆)/2010-03-11(中国香港)/2010-02-14(柏林电影节),117分钟,1969太空漫游 / Echoes Of The Rainbow,tt1602572,8.7
记忆碎片 Memento(2000),克里斯托弗·诺兰,克里斯托弗·诺兰/乔纳森·诺兰,盖·皮尔斯/凯瑞-安·莫斯/乔·潘托里亚诺/小马克·布恩/拉什·费加/乔雅·福克斯/斯蒂芬·托布罗斯基/哈里特·桑塞姆·哈里斯/托马斯·列农/考乐姆·吉斯·雷尼/金伯利·坎贝尔/玛丽安妮·穆勒雷尔/拉里·霍尔登,剧情/悬疑/惊悚/犯罪,美国,英语,2000-09-05(威尼斯电影节)/2000-10-20(英国)/2001-05-25(美国),113分钟,凶心人(港) / 记忆拼图(台) / 记忆迷局 / 失忆 / Amnesia,tt0209144,8.7
忠犬八公物语 ハチ公物語(1987),神山征二郎,新藤兼人,山本圭/井川比佐志/片桐入/仲代达矢/春川真澄/八千草薰/石野真子/殿山泰司/加藤嘉/石仓三郎/泉谷茂/柳叶敏郎,剧情,日本,日语,1987-08-01(日本),107 分钟,八千公物语 / 阿八的故事 / 忠犬八公 / 八公犬的故事 / Hachi-ko,tt0093132,9.2
哈利·波特与火焰杯 Harry Potter and the Goblet of Fire(2005),迈克·内威尔,史蒂夫·克洛夫斯/J·K·罗琳,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/迈克尔·刚本/玛吉·史密斯/汤姆·费尔顿/蒂莫西·斯波/罗伯特·帕丁森/梁佩诗/大卫·田纳特/马克·威廉姆斯/埃里克·赛克斯/詹姆斯·菲尔浦斯/奥利弗·费尔普斯/邦妮·怀特/克蕾曼丝·波西/加里·奥德曼/杰夫·劳勒/詹森·艾萨克/斯坦尼斯拉夫·雅涅夫斯基/罗伯特·哈迪/阿什莉·阿尔图斯/亚历克斯·帕尔墨/罗格·洛伊德-派克/希拉·艾伦/Su Elliot/大卫·斯特恩/玛格里·梅森/马修·刘易斯/罗彼·考特拉尼/威廉姆·麦灵/大卫·布拉德利/戴文·穆雷/艾芙珊·阿扎德/沃维克·戴维斯/弗朗西斯·德·拉·图瓦/谢发丽·裘德胡里/安吉拉珂·曼蒂/艾伦·瑞克曼/普里德拉格·比耶拉克/Tolga Safer/布莱丹·格里森/阿尔弗雷德·伊诺奇/路易·多伊尔/杰米·威莱特/乔什·赫德曼/夏洛特·斯凯奇/米兰达·理查森/罗伯特·威尔福特/Tiana Benjamin/亨利·劳埃德-休斯/贾维斯·考科尔/强尼·格林伍德/菲尔·塞尔维/史蒂夫·麦基/Jason Buckle/Steve Claydon/雪莉·亨德森/拉尔夫·费因斯/阿德里安·劳林斯/杰拉丁·萨莫维尔/拉斯科·阿特金斯/Jack Bagley/葛蕾·贝拉玛西娜/Paul Davies/Barry Dowden/Natalie Hallam,悬疑/奇幻/冒险,英国 / 美国,英语 / 法语,2005-11-18(中国大陆)/2005-11-06(英国),157 分钟,哈利波特4：火杯的考验(港/台) / 哈4,tt0330373,8.7
海街日记 海街diary(2015),是枝裕和,是枝裕和/吉田秋生,绫濑遥/长泽雅美/夏帆/广濑铃/大竹忍/堤真一/加濑亮/风吹淳/中川雅也/前田旺志郎/铃木亮平/坂口健太郎/树木希林,剧情/家庭,日本,日语,2015-05-14(戛纳电影节)/2015-06-13(日本),127分钟,海街女孩日记(港) / Kamakura Diary / Umimachi Diary / Our Little Sister,tt3756788,8.8
荒蛮故事 Relatos salvajes(2014),达米安·斯兹弗隆,达米安·斯兹弗隆,达里奥·格兰迪内蒂/玛丽娅·玛努尔/莫妮卡·比利亚/丽塔·科尔泰塞/胡丽叶塔·泽尔贝伯格/凯撒·博尔东/莱昂纳多·斯巴拉格利亚/沃尔特·多纳多/里卡多·达林/南希·杜普拉/奥斯卡·马丁内兹/玛莉亚·奥内托/奥斯马·努涅斯/赫尔曼·德·席尔瓦/艾丽卡·里瓦斯/地亚哥·詹蒂莱/玛格丽塔·莫菲诺,剧情/喜剧/犯罪,阿根廷 / 西班牙,西班牙语,2014-05-17(戛纳电影节)/2014-08-21(阿根廷),122分钟,蛮荒故事 / 生命中最抓狂的小事(台) / 无定向丧心病狂(港) / 蛮荒史 / Wild Tales,tt3011894,8.8
惊魂记 Psycho(1960),阿尔弗雷德·希区柯克,约瑟夫·斯蒂凡诺/罗伯特·布洛克,安东尼·博金斯/维拉·迈尔斯/约翰·加文/珍妮特·利/马丁·鲍尔萨姆/约翰·麦克因泰/西蒙·奥克兰/弗兰克·艾伯森/帕特里夏·希区柯克/沃恩·泰勒/卢伦·塔特尔/约翰·安德森/莫特·米尔斯/吉特·卡森/维吉尼亚·格雷格/阿尔弗雷德·希区柯克/珍妮特·诺兰/罗伯特·奥斯本/海伦·华莱士/Fletcher Allen/沃尔特·培根/弗朗西斯·德塞尔斯/乔治·多克斯塔德/乔治·埃尔德雷奇/哈珀·弗莱厄蒂/萨姆·弗林特/弗兰克·基尔蒙德/泰德·奈特/帕特·麦卡弗里/汉斯-乔基姆·默比斯/弗雷德·谢威勒,悬疑/惊悚/恐怖,美国,英语,1960-06-16(纽约首映)/1960-09-08(美国),109分钟,精神病患者 / 触目惊心(港) / 精神病人,tt0054215,9.0
爆裂鼓手 Whiplash(2014),达米恩·查泽雷,达米恩·查泽雷,迈尔斯·特勒/J·K·西蒙斯/保罗·雷瑟/梅莉莎·班诺伊/奥斯汀·斯托维尔/内特·朗/克里斯·马尔基/达蒙·冈普顿/Suanne Spoke/马科斯·卡锡/Charlie Ian/杰森·布莱尔/科菲·斯里博伊/卡维塔帕蒂尔/C.J. Vana/塔里克·洛维/卡尔文·C·温布什/迈克尔·D·科恩/艾普尔·格雷斯/马库斯·亨德森/亨利·G.桑德斯/温迪·李/米歇尔·拉夫,剧情/音乐,美国,英语,2014-01-16(圣丹斯电影节)/2014-10-10(美国),107分钟,鼓动真我(港) / 进击的鼓手(台) / 鼓动人生(台) / 鞭打 / The Whiplash Drummer,tt2582802,8.7
真爱至上 Love Actually(2003),理查德·柯蒂斯,理查德·柯蒂斯,休·格兰特/科林·费尔斯/艾玛·汤普森/凯拉·奈特莉/连姆·尼森/托马斯·布罗迪-桑斯特/比尔·奈伊/马丁·弗瑞曼/劳拉·琳妮/艾伦·瑞克曼/克里斯·马歇尔/罗德里戈·桑托罗/罗温·艾金森/比利·鲍伯·松顿/玛汀·麦古基安/安德鲁·林肯/露西娅·莫尼斯/海克·玛卡琪,剧情/喜剧/爱情,英国 / 美国 / 法国,英语 / 葡萄牙语 / 法语,2003-09-07(多伦多电影节)/2003-11-06(美国)/2003-11-21(英国),135分钟,真的恋爱了(港) / 爱是您，爱是我(台) / 真情角落 / 真爱 / Love Actually Is All Around,tt0314331,8.6
贫民窟的百万富翁 Slumdog Millionaire(2008),丹尼·博伊尔洛芙琳·坦丹,西蒙·博福伊/维卡斯·史瓦卢普,戴夫·帕特尔/沙鲁巴·舒克拉/亚尼·卡普/拉詹德拉纳斯·祖特施/吉尼瓦·塔瓦尔/芙蕾达·平托/伊尔凡·可汗/爱资哈尔丁·穆罕默德·伊斯梅尔/阿什·马赫什·舍德卡/马赫什·曼杰瑞卡/麦活·米泰尔,剧情/爱情,英国,英语 / 印地语 / 法语 / 德语,2009-03-26(中国大陆)/2008-08-30(特柳赖德电影节)/2009-01-09(英国),120分钟,一百万零一夜(港) / 贫民百万富翁(台) / 贫民富翁 / 山寨富翁 / 阳光小阿三(豆友译名),tt1010048,8.6
东邪西毒 東邪西毒(1994),王家卫,王家卫/金庸,张国荣/林青霞/梁朝伟/张学友/张曼玉/刘嘉玲/梁家辉/杨采妮/邹兆龙,剧情/动作/爱情/武侠/古装,中国香港 / 中国台湾,粤语 / 汉语普通话,1994-09-17(中国大陆)/1994-09-12(威尼斯电影节),100分钟,Ashes of Time,tt0109688,8.6
九品芝麻官(1994),王晶,王晶,周星驰/吴孟达/张敏/徐锦江/钟丽缇/蔡少芬/吴启华/邹兆龙/梁荣忠/黄一飞/苑琼丹/刘洵/黄一山,剧情/喜剧/古装,中国香港 / 中国大陆,粤语,1994-03-31(中国香港),108分钟,九品芝麻官之白面包青天 / Hail the Judge,tt0110201,8.6
小偷家族 万引き家族(2018),是枝裕和,是枝裕和,中川雅也/安藤樱/松冈茉优/城桧吏/佐佐木美结/树木希林/绪形直人/池松壮亮/森口瑶子/山田裕贵/片山萌美/柄本明/高良健吾/池胁千鹤/足立智充,剧情/家庭/犯罪,日本,日语,2018-08-03(中国大陆)/2018-05-13(戛纳电影节)/2018-06-08(日本),117分钟(中国大陆),Shoplifters / Une Affaire de Famille / Manbiki kazoku,tt8075192,8.7
绿里奇迹 The Green Mile(1999),弗兰克·德拉邦特,弗兰克·德拉邦特/斯蒂芬·金,汤姆·汉克斯/大卫·摩斯/迈克·克拉克·邓肯/邦尼·亨特/詹姆斯·克伦威尔/迈克尔·杰特/格雷厄姆·格林/道格·休切逊/山姆·洛克威尔/巴里·佩珀/杰弗里·德曼/派翠西娅·克拉克森/哈利·戴恩·斯坦通/戴布思·格里尔/伊芙·布伦特,剧情/悬疑/犯罪/奇幻,美国,英语 / 法语,1999-12-10(美国),189 分钟,绿色奇迹(台) / 绿色英里 / 绿里 / 绿地,tt0120689,8.9
无敌破坏王 Wreck-It Ralph(2012),瑞奇·摩尔,菲尔·约翰斯顿/珍妮弗·李/瑞奇·摩尔/吉姆·里尔顿/约翰·C·赖利/山姆·J·莱文/贾里德·斯特恩,约翰·C·赖利/萨拉·西尔弗曼/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/敏迪·卡灵/乔·洛·特鲁格里奥/艾德·奥尼尔/丹尼斯·海斯伯特/伊迪·麦克勒格/雷蒙德·S·佩尔西/杰斯·哈梅尔/瑞秋·哈里斯/斯盖拉·阿斯丁/亚当·卡罗拉/霍拉提奥·桑斯/莫里斯·拉马奇/斯戴芬妮·斯考特/约翰·迪·马吉欧/瑞奇·摩尔/凯蒂·洛斯/贾米·埃曼/乔西·特立尼达/辛贝·沃克/塔克·吉莫尔/布兰登·斯考特/蒂姆·梅尔滕斯/凯文·迪特斯/杰洛·里佛斯/马丁·贾维斯/布莱恩·克辛格/罗杰·克莱格·史密斯/菲尔·约翰斯顿/鲁本·兰登/凯尔·赫伯特/洁米·斯贝勒·罗伯茨/尼克·格里姆肖,喜剧/动画/奇幻/冒险,美国,英语,2012-11-06(中国大陆)/2012-11-02(美国),101分钟,破坏王拉尔夫 / 破坏王大冒险,tt1772341,8.7
爱在午夜降临前 Before Midnight(2013),理查德·林克莱特,理查德·林克莱特/朱莉·德尔佩/伊桑·霍克/金·克里桑,伊桑·霍克/朱莉·德尔佩/肖姆斯·戴维-菲茨帕特里克/詹妮弗·普里尔/夏洛特·普里尔/仙尼娅·卡洛格罗普卢/沃尔特·拉萨利/亚里安妮·拉贝德/雅尼斯·帕帕多普洛斯/阿赛娜·拉海尔·灿加里/帕诺斯·科罗尼斯/约塔·阿吉罗普卢/约翰·斯洛斯,剧情/爱情,美国 / 希腊,英语 / 希腊语 / 法语,2013-06-14(美国),109分钟,情约半生(港) / 爱在午夜希腊时(台) / 爱在午夜到来时 / 爱在午夜梦回时 / 午夜之前,tt2209418,8.8
黑天鹅 Black Swan(2010),达伦·阿伦诺夫斯基,安德雷斯·海因斯/马克·海曼/约翰·J·麦克劳克林,娜塔莉·波特曼/米拉·库尼斯/文森特·卡索/芭芭拉·赫希/薇诺娜·瑞德/本杰明·米派德/克塞尼亚·索罗/克里斯汀娜·安娜波/詹妮特·蒙哥马利/塞巴斯蒂安·斯坦/托比·海明威/塞尔吉奥·托拉多/马克·马戈利斯/蒂娜·斯隆/亚伯拉罕·阿罗诺夫斯基/夏洛特·阿罗诺夫斯基/玛西娅·让·库尔茨/肖恩·奥哈根/克里斯托弗·加廷/黛博拉·奥夫纳/斯坦利·B·赫尔曼/库尔特·弗勒曼/帕特里克·赫辛格/莎拉·海伊,剧情/惊悚,美国,英语 / 法语 / 意大利语,2010-09-01(威尼斯电影节)/2010-12-17(美国),108分钟,夺命黑天鹅 / 霸王别鹅(豆友译名),tt0947798,8.6
你看起来好像很好吃 おまえうまそうだな(2010),藤森雅也,村上修/神野博明/宫西达也,山口胜平/爱河里花子/加藤清史郎/原田知世/川岛得爱/折笠富美子/桐本拓哉/别所哲也/矢田稔/川村万梨阿/高乃丽/小室正幸/江川央生/志村知幸/胜沼纪义/井田国男/宫西达也/宫西美奈子,剧情/动画/儿童,日本,日语,2010-10-16(日本),90分钟,你看起来很好吃(台) / 你看上去好像很好吃 / 你好像很美味啊 / 我的暴龙老爸 / 고녀석 맛나겠다 / Omae Umasou da na / You Are Umasou / Heart and Yummie,tt1734113,8.9
冰川时代 Ice Age(2002),卡洛斯·沙尔丹哈克里斯·韦奇,迈克尔·伯格/迈克尔·J·威尔森/彼得·阿克曼,雷·罗马诺/约翰·雷吉扎莫/丹尼斯·利瑞/杰克·布莱克,喜剧/动画/冒险,美国,英语 / 克罗地亚语,2002-03-15(美国),81 分钟,冰河世纪 / 冰原历险记,tt0268380,8.6
萤火虫之墓 火垂るの墓(1988),高畑勋,高畑勋/野坂昭如,辰己努/白石绫乃/志乃原良子/山口朱美/端田宏三,剧情/动画/战争,日本,日语,1988-04-16(日本),89 分钟,再见萤火虫(港) / 萤火挽歌 / 火帘之墓 / Hotaru no haka / Tombstone for Fireflies / Grave of the Fireflies / Tomb of the Fireflies,tt0095327,8.7
疯狂的石头(2006),宁浩,张承/宁浩/岳小军,郭涛/刘桦/连晋/黄渤/徐峥/优恵/罗兰/王迅,喜剧/犯罪,中国大陆 / 中国香港,汉语普通话 / 重庆话,2006-06-30(中国大陆)/2006-08-10(中国香港),106 分钟(香港),Crazy Stone,tt0843270,8.5
雨人 Rain Man(1988),巴瑞·莱文森,罗纳德·巴斯/巴里·莫罗,达斯汀·霍夫曼/汤姆·克鲁斯/瓦莱丽亚·戈利诺/邦尼·亨特/贝丝·格兰特/杰克·霍夫曼/克里斯·马尔基/杰拉尔德·R·莫伦/卢辛达·珍妮/拉尔夫·塞莫/迈克尔·D·罗伯茨/罗伊斯·D.阿普勒加特/路易莎·莱斯金,剧情,美国,英语 / 意大利语,1988-12-16(美国),133分钟,手足情未了(港) / 手足情深,tt0095953,8.7
爱乐之城 La La Land(2016),达米恩·查泽雷,达米恩·查泽雷,瑞恩·高斯林/艾玛·斯通/约翰·传奇/罗丝玛丽·德薇特/芬·维特洛克/杰西卡·罗德/水野索诺娅/考莉·埃尔南德斯/J·K·西蒙斯/汤姆·艾弗瑞特·斯科特/米根·费伊/达蒙·冈普顿/贾森·福克斯/乔什·平茨/艾米·科恩/特里·沃尔特斯/汤姆·谢尔顿/信达·亚当斯/克劳丁·克劳迪奥/D·A·瓦拉赫/特雷弗·里斯奥尔/奥莉维亚·汉密尔顿/安娜·查泽雷/马里乌斯·代·弗里斯/妮科尔·库隆/迈尔斯·安德森/约翰·辛德曼/瓦拉里·雷·米勒/基夫·范登·霍伊维尔/佐伊·霍尔/登普西·帕皮恩/辛德拉·车,剧情/爱情/歌舞,美国,英语,2017-02-14(中国大陆)/2016-08-31(威尼斯电影节)/2016-12-25(美国),128分钟,星声梦里人(港) / 乐来越爱你(台) / 爵士情缘 / 啦啦之地,tt3783958,8.4
聚焦 Spotlight(2015),汤姆·麦卡锡,乔希·辛格/汤姆·麦卡锡,马克·鲁弗洛/迈克尔·基顿/瑞秋·麦克亚当斯/列维·施瑞博尔/约翰·斯拉特里/布莱恩·达西·詹姆斯/斯坦利·图齐/比利·克鲁德普/保罗·吉尔福伊尔/杰米·谢尔丹/兰·卡琉/尼尔·哈夫/迈克尔·西里尔·克赖顿/迈克尔·康特里曼,剧情/传记,美国,英语,2015-09-03(威尼斯电影节)/2015-11-25(美国),128分钟,焦点追击(港) / 惊爆焦点(台),tt1895587,8.8
驴得水(2016),周申刘露,周申/刘露,任素汐/大力/刘帅良/裴魁山/阿如那/韩彦博/卜冠今/王堃/高阳/苏千越/麦亚瑟/王峰,剧情/喜剧,中国大陆,汉语普通话,2016-10-28(中国大陆),111分钟,Mr. Donkey,tt6167014,8.3
浪潮 Die Welle(2008),丹尼斯·甘塞尔,丹尼斯·甘塞尔/彼得·图万斯/约翰尼·道金斯/罗恩·比恩巴赫/罗恩·琼斯,于尔根·福格尔/弗雷德里克·劳/马克思·雷迈特/詹妮弗·乌尔里希/克里斯蒂安娜·保罗/雅各布·马琛茨/克里斯蒂娜·度·瑞格/埃利亚斯·穆巴里克/马克西米利安·福尔马尔/马克斯·毛夫,剧情/惊悚,德国,德语,2008-03-13(德国),107 分钟,恶魔教室(台) / 白恤暴潮(港) / 波浪 / 挥手礼 / The Wave,tt1063669,8.7
猜火车 Trainspotting(1996),丹尼·博伊尔,埃文·威尔什/约翰·霍奇,伊万·麦克格雷格/艾文·布莱纳/约翰尼·李·米勒/凯文·麦克基德/罗伯特·卡莱尔/凯莉·麦克唐纳/彼得·穆兰/詹姆斯·科兹莫/艾琳·尼古拉斯/苏珊·维德勒/波林·林奇/雪莉·亨德森/斯图尔特·麦克奎里/埃文·威尔什/戴尔·温顿/基思·艾伦/凯文·艾伦/菲奥娜·贝尔/休·罗斯/芬利·威尔士/汤姆·德尔玛/约翰·霍奇/安德鲁·麦克唐纳/Stuart McGugan,剧情/犯罪,英国,英语,1996-02-23(英国),94分钟,迷幻列车(港) / 定位的火车,tt0117951,8.5
小萝莉的猴神大叔 Bajrangi Bhaijaan(2015),卡比尔·汗,卡比尔·汗/维杰耶德拉·普拉萨德,萨尔曼·汗/哈莎莉·马洛特拉/卡琳娜·卡普尔/纳瓦祖丁·席迪圭/欧姆·普瑞/梅·维贾/席尔帕.舒克拉/拉杰什·沙玛/沙拉蒂·瑟斯纳/阿图·斯里瓦斯塔瓦/阿德南·萨米/马诺·巴克什,剧情/喜剧/动作,印度,印地语 / 乌尔都语,2018-03-02(中国大陆)/2015-07-17(印度),159分钟,娃娃返乡任务(台) / 宝莱坞之钢铁奶爸(台) / 把她带回家 / 猴神兄弟 / 猴神老哥 / 回家 / Brother Bajrangi,tt3863552,8.4
火星救援 The Martian(2015),雷德利·斯科特,德鲁·戈达德/安迪·威尔,马特·达蒙/杰西卡·查斯坦/克里斯汀·韦格/杰夫·丹尼尔斯/迈克尔·佩纳/凯特·玛拉/肖恩·宾/塞巴斯蒂安·斯坦/唐纳德·格洛弗/切瓦特·埃加福/阿卡塞尔·亨涅/陈数/高雄/本尼迪克特·王/麦肯兹·戴维斯/娜奥米·斯科特/丽丽·博尔丹/布莱恩·卡斯佩,剧情/科幻/冒险,英国 / 美国 / 匈牙利 / 约旦,英语 / 汉语普通话,2015-11-25(中国大陆)/2015-10-02(美国),144分钟,火星任务(港) / 绝地救援(台) / 火星人,tt3659388,8.5
追随 Following(1998),克里斯托弗·诺兰,克里斯托弗·诺兰,杰里米·西奥伯德/亚历克斯·霍/露西·拉塞尔/约翰·诺兰/迪克·布拉德塞尔/吉莉安·艾尔-卡迪/詹妮弗·安格/尼古拉斯·卡洛蒂/达伦·奥曼迪/盖·格林威/塔索斯·史蒂文斯/特里斯坦·马丁/瑞贝卡·詹姆斯/保罗·曼森/大卫·博维尔/大卫·朱莱安/芭芭拉·斯特潘斯基/艾玛·托马斯/戴安娜·札克,悬疑/惊悚/犯罪,英国,英语,1998-09-12(多伦多电影节)/1999-11-05(英国),69分钟,跟踪(台) / 致命追踪 / 尾随,tt0154506,8.9
